"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 21 23:21:07 GMT 2025","Mon Jul 21 23:21:08 GMT 2025","682","","","","","","Login with invalid credentials -- @1.1 ",""
"broken","Mon Jul 21 23:20:59 GMT 2025","Mon Jul 21 23:21:00 GMT 2025","1194","","","","","","Checkout Completion",""
"passed","Mon Jul 21 23:21:10 GMT 2025","Mon Jul 21 23:21:11 GMT 2025","1023","","","","","","Add Items to Cart",""
"broken","Mon Jul 21 23:21:08 GMT 2025","Mon Jul 21 23:21:09 GMT 2025","718","","","","","","Login with invalid credentials -- @1.2 ",""
"passed","Mon Jul 21 23:21:06 GMT 2025","Mon Jul 21 23:21:07 GMT 2025","721","","","","","","Login with valid credentials -- @1.3 ",""
"passed","Mon Jul 21 23:21:00 GMT 2025","Mon Jul 21 23:21:01 GMT 2025","728","","","","","","Login with valid credentials -- @1.1 ",""
"broken","Mon Jul 21 23:21:09 GMT 2025","Mon Jul 21 23:21:10 GMT 2025","686","","","","","","Login as locked user",""
"broken","Mon Jul 21 23:21:09 GMT 2025","Mon Jul 21 23:21:09 GMT 2025","680","","","","","","Login with invalid credentials -- @1.3 ",""
"passed","Mon Jul 21 23:21:11 GMT 2025","Mon Jul 21 23:21:12 GMT 2025","1124","","","","","","Remove Items from Cart",""
"passed","Mon Jul 21 23:20:56 GMT 2025","Mon Jul 21 23:20:59 GMT 2025","3227","","","","","","Checkout Overview Data Correctness",""
"passed","Mon Jul 21 23:21:01 GMT 2025","Mon Jul 21 23:21:06 GMT 2025","5759","","","","","","Login with valid credentials -- @1.2 ",""
